Time,Tk,R
5956,"22,9089813","18,2855739"
5957,"22,9014186","18,2855834"
5958,"22,893999","18,2858867"
5959,"22,9193649","18,2857036"
5960,"22,9691085","18,2857494"
5961,"22,9611778","18,2854824"
5962,"22,945013","18,2853355"
5963,"22,9447784","18,2851753"
5964,"22,9414978","18,2849655"
5965,"22,9578762","18,2852001"
5966,"22,9669132","18,2850914"
5967,"22,9595184","18,28479"
5968,"22,9491252","18,2843494"
5969,"22,9471054","18,2845821"
5970,"22,970602","18,2848148"
5971,"22,9730873","18,2844848"
5972,"22,9652996","18,2844161"
5973,"22,9708347","18,2849483"
5974,"22,9789352","18,2839279"
5975,"22,9582576","18,2835655"
5976,"22,9348888","18,2834701"
5977,"22,9107532","18,2838745"
5978,"22,8718814","18,2836093"
5979,"22,857315","18,2837619"
5980,"22,8430099","18,2836914"
5981,"22,8441295","18,2837581"
5982,"22,8321495","18,2836246"
5983,"22,8384399","18,2836399"
5984,"22,8267021","18,2836055"
5985,"22,8186779","18,2837944"
5986,"22,810894","18,2838993"
5987,"22,7901287","18,2829952"
5988,"22,7746868","18,2826442"
5989,"22,7523536","18,2824687"
5990,"22,7373828","18,2826805"
5991,"22,7223892","18,2830314"
5992,"22,6975555","18,2825088"
5993,"22,6934909","18,2825393"
5994,"22,6919193","18,2821693"
5995,"22,6887493","18,2823638"
5996,"22,6772556","18,2819786"
5997,"22,6648101","18,2826614"
5998,"22,6552295","18,2822399"
5999,"22,6410732","18,2822265"
6000,"22,6440925","18,2820434"
6001,"22,6455516","18,2821846"
6002,"22,6608982","18,2818489"
6003,"22,6792201","18,2817611"
6004,"22,7131214","18,2820911"
6005,"22,7522487","18,2817974"
6006,"22,7589836","18,2807483"
6007,"22,7555198","18,2816314"
6008,"22,7694072","18,2816619"
6009,"22,7918395","18,2813549"
6010,"22,7991905","18,2812309"
6011,"22,7971916","18,2807292"
6012,"22,813982","18,2803211"
6013,"22,8318595","18,2803897"
6014,"22,8425292","18,2808914"
6015,"22,8357315","18,2800388"
6016,"22,8569545","18,2804031"
6017,"22,8459377","18,2807407"
6018,"22,8464241","18,2804336"
6019,"22,8544673","18,2806415"
6020,"22,8486557","18,2805538"
6021,"22,8876705","18,2801589"
6022,"22,9526004","18,2804164"
6023,"22,9826927","18,2801303"
6024,"22,9775829","18,2798805"
6025,"22,9972629","18,2798099"
6026,"23,0084171","18,2801952"
6027,"23,0040283","18,2799587"
6028,"22,9797649","18,2800254"
6029,"22,9473419","18,2791786"
6030,"22,9565467","18,2794685"
6031,"22,9285907","18,279478"
6032,"22,8922443","18,27919"
6033,"22,8427734","18,2788162"
6034,"22,822998","18,279169"
6035,"22,8090724","18,2788696"
6036,"22,8115081","18,278511"
6037,"22,8090381","18,2785053"
6038,"22,7963905","18,2785892"
6039,"22,7917995","18,2787437"
6040,"22,7959423","18,2782421"
6041,"22,8028411","18,2785148"
6042,"22,804821","18,2783737"
6043,"22,7848186","18,2781867"
6044,"22,7670326","18,2786788"
6045,"22,7535018","18,2781238"
6046,"22,7482681","18,2779083"
6047,"22,723711","18,2777004"
6048,"22,7004604","18,2773475"
6049,"22,6791667","18,277502"
6050,"22,6706237","18,2772006"
6051,"22,6640052","18,2768573"
6052,"22,66263","18,2776699"
6053,"22,6730003","18,2778148"
6054,"22,6523818","18,2772598"
6055,"22,6462154","18,2770023"
6056,"22,6520423","18,277256"
6057,"22,6561222","18,27742"
6058,"22,6566295","18,2776279"
6059,"22,6561565","18,2770423"
6060,"22,657978","18,2768688"
6061,"22,6578445","18,2771148"
6062,"22,6634464","18,2768421"
6063,"22,6703071","18,2761802"
6064,"22,6762084","18,2761726"
6065,"22,6837844","18,2764854"
6066,"22,7019424","18,2760753"
6067,"22,7175579","18,2768402"
6068,"22,7276916","18,2769336"
6069,"22,7311649","18,2765007"
6070,"22,7413253","18,2763271"
6071,"22,7648735","18,2760906"
6072,"22,7879867","18,275835"
6073,"22,7971229","18,2756061"
6074,"22,8043727","18,2753467"
6075,"22,8064956","18,2751598"
6076,"22,7962818","18,2758922"
6077,"22,7917346","18,2752876"
6078,"22,805664","18,275238"
6079,"22,8269481","18,2745723"
6080,"22,8520412","18,2748546"
6081,"22,8305168","18,275074"
6082,"22,8098125","18,275011"
6083,"22,7999114","18,275299"
6084,"22,7804393","18,2743015"
6085,"22,7747821","18,2738208"
6086,"22,7880573","18,2747364"
6087,"22,7886581","18,2743053"
6088,"22,8006458","18,2746696"
6089,"22,809082","18,2745723"
6090,"22,8304996","18,2745647"
6091,"22,8345489","18,2747783"
6092,"22,8291492","18,2740421"
6093,"22,8348789","18,2739467"
6094,"22,8285121","18,2738456"
6095,"22,8189697","18,2734394"
6096,"22,8098354","18,2735996"
6097,"22,8134651","18,2731285"
6098,"22,8413238","18,2736701"
6099,"22,8643302","18,273283"
6100,"22,8548183","18,2741355"
6101,"22,8504238","18,2735137"
6102,"22,8373851","18,2729911"
6103,"22,8296813","18,2731685"
6104,"22,8070697","18,2729034"
6105,"22,8162155","18,2728919"
6106,"22,8134555","18,2728576"
6107,"22,8206043","18,2725906"
6108,"22,8130264","18,2729129"
6109,"22,7827568","18,2718391"
6110,"22,7742977","18,2720203"
6111,"22,7717285","18,2718868"
6112,"22,7690143","18,272026"
6113,"22,7493572","18,2723407"
6114,"22,742567","18,272686"
6115,"22,7362289","18,2721424"
6116,"22,7443447","18,2716045"
6117,"22,7532062","18,2709846"
6118,"22,7534294","18,2712554"
6119,"22,7423057","18,2717056"
6120,"22,7511463","18,2712802"
6121,"22,7635021","18,2715682"
6122,"22,7810688","18,2718105"
6123,"22,791706","18,2703247"
6124,"22,8184795","18,2715644"
6125,"22,8174533","18,2712879"
6126,"22,8203697","18,2713203"
6127,"22,808361","18,2709732"
6128,"22,7941703","18,2704238"
6129,"22,7680473","18,271326"
6130,"22,7737007","18,2711505"
6131,"22,7561511","18,2717494"
6132,"22,7684993","18,2708435"
6133,"22,7494297","18,2700653"
6134,"22,738449","18,2704162"
6135,"22,7168216","18,2708072"
6136,"22,7096366","18,2706222"
6137,"22,7011718","18,2705192"
6138,"22,6896324","18,2701053"
6139,"22,6712169","18,2696075"
6140,"22,6754932","18,2702064"
6141,"22,6834907","18,2699222"
6142,"22,6824436","18,2693195"
6143,"22,706295","18,2694797"
6144,"22,7237606","18,2702941"
6145,"22,7058124","18,2696056"
6146,"22,6882476","18,2698936"
6147,"22,691576","18,2696933"
6148,"22,6955661","18,2694225"
6149,"22,6972789","18,2693328"
6150,"22,694458","18,2692928"
6151,"22,7022724","18,2684173"
6152,"22,7064933","18,2685031"
6153,"22,7130393","18,2688236"
6154,"22,7312068","18,2686233"
6155,"22,7457141","18,2682609"
6156,"22,7541637","18,268217"
6157,"22,7463283","18,2680091"
6158,"22,7806434","18,2684535"
6159,"22,8173313","18,2682933"
6160,"22,8321475","18,2680377"
6161,"22,8388423","18,2678375"
6162,"22,8535137","18,2680416"
6163,"22,8519306","18,2679176"
6164,"22,8623447","18,2673034"
6165,"22,8843059","18,2677097"
6166,"22,8966789","18,2682209"
6167,"22,909296","18,2677764"
6168,"22,9258499","18,2680568"
6169,"22,9356021","18,2678127"
6170,"22,9520702","18,2673645"
6171,"22,958353","18,2676105"
6172,"22,9731445","18,267765"
6173,"22,9866657","18,2671279"
6174,"22,9980773","18,2671909"
6175,"22,9947662","18,2666778"
6176,"22,9951171","18,2668132"
6177,"22,983839","18,2672576"
6178,"22,9880752","18,2670612"
6179,"22,9864444","18,2669372"
6180,"22,9733867","18,2663307"
6181,"22,9513568","18,2664356"
6182,"22,9371738","18,2663669"
6183,"22,9100551","18,2668495"
6184,"22,8879127","18,2666893"
6185,"22,8651599","18,2667312"
6186,"22,8504695","18,2666473"
6187,"22,8358573","18,2652797"
6188,"22,8186664","18,265417"
6189,"22,7830867","18,2653636"
6190,"22,7672729","18,2656517"
6191,"22,7738838","18,2653808"
6192,"22,7669734","18,2656841"
6193,"22,7455825","18,265377"
6194,"22,7305126","18,2653217"
6195,"22,722908","18,2655735"
6196,"22,719799","18,2657775"
6197,"22,7197761","18,2649593"
6198,"22,7361888","18,2656555"
6199,"22,7447261","18,2652301"
6200,"22,7557563","18,2649021"
6201,"22,7564544","18,2652072"
6202,"22,7507362","18,2650585"
6203,"22,7453632","18,2649879"
6204,"22,7449569","18,2646598"
6205,"22,7535343","18,2647037"
6206,"22,7432785","18,2651729"
6207,"22,7521419","18,2643527"
6208,"22,7426261","18,2641925"
6209,"22,7233905","18,2644309"
6210,"22,7237281","18,2641735"
6211,"22,7313632","18,264141"
6212,"22,7513008","18,263853"
6213,"22,7539348","18,2635803"
6214,"22,7407341","18,2637996"
6215,"22,7379875","18,2640819"
6216,"22,7377548","18,2637081"
6217,"22,7243347","18,2639141"
6218,"22,7294349","18,2642211"
6219,"22,7065048","18,2637443"
6220,"22,6858139","18,2632961"
6221,"22,6822223","18,2636928"
6222,"22,6902294","18,2633304"
6223,"22,6736526","18,2632293"
6224,"22,6710376","18,2635078"
6225,"22,6731624","18,262825"
6226,"22,6750373","18,2632198"
6227,"22,6675205","18,2630462"
6228,"22,6466712","18,2631244"
6229,"22,6387119","18,2629909"
6230,"22,6207923","18,2622623"
6231,"22,6103515","18,2625198"
6232,"22,6130027","18,2616138"
6233,"22,6099395","18,2623233"
6234,"22,5939407","18,2627983"
6235,"22,6059093","18,2623157"
6236,"22,5963001","18,2623062"
6237,"22,6020011","18,2624244"
6238,"22,5911903","18,2622661"
6239,"22,6025371","18,2618522"
6240,"22,6144428","18,2620906"
6241,"22,6168918","18,2617053"
6242,"22,6233768","18,2624912"
6243,"22,6365928","18,2619075"
6244,"22,6409664","18,2615604"
6245,"22,6384696","18,2613925"
6246,"22,6244564","18,2609615"
6247,"22,6105518","18,26124"
6248,"22,6078014","18,2613735"
6249,"22,6068553","18,2614212"
6250,"22,6010627","18,261137"
6251,"22,5990943","18,2611923"
6252,"22,618925","18,260622"
6253,"22,6337642","18,2607173"
6254,"22,6154899","18,2610397"
6255,"22,6116333","18,2610778"
6256,"22,6146106","18,2601432"
6257,"22,639923","18,2604351"
6258,"22,6425838","18,260519"
6259,"22,6240177","18,2603492"
6260,"22,6193618","18,2604141"
6261,"22,6134262","18,2597541"
6262,"22,5952587","18,2601089"
6263,"22,5851211","18,2607345"
6264,"22,5788116","18,2597618"
6265,"22,5788612","18,2599563"
6266,"22,5724334","18,2592868"
6267,"22,5816173","18,2593555"
6268,"22,5834293","18,2595443"
6269,"22,5795516","18,2595138"
6270,"22,5717754","18,259325"
6271,"22,5730838","18,2591361"
6272,"22,5575885","18,259346"
6273,"22,548788","18,2592391"
6274,"22,5427799","18,259695"
6275,"22,5438823","18,2595996"
6276,"22,5488796","18,2589969"
6277,"22,5574569","18,259098"
6278,"22,5690956","18,258562"
6279,"22,5709476","18,2589073"
6280,"22,587593","18,2590103"
6281,"22,5751628","18,258501"
6282,"22,5566387","18,2587661"
6283,"22,5459079","18,2586688"
6284,"22,5447998","18,2588405"
6285,"22,5535392","18,2583732"
6286,"22,5785179","18,2585487"
6287,"22,6078395","18,2585258"
6288,"22,6021919","18,2579803"
6289,"22,5915889","18,2582893"
6290,"22,5968093","18,2585582"
6291,"22,6045341","18,257946"
6292,"22,6009407","18,2581214"
6293,"22,5960769","18,2581024"
6294,"22,5980606","18,2575187"
6295,"22,5858078","18,2572383"
6296,"22,5722389","18,2574596"
6297,"22,5672378","18,2575531"
6298,"22,5688877","18,2576751"
6299,"22,5777893","18,2568016"
6300,"22,5594329","18,2574081"
6301,"22,5664253","18,2570877"
6302,"22,5674343","18,2563991"
6303,"22,5384349","18,2563552"
6304,"22,5369434","18,2566509"
6305,"22,5463638","18,2564773"
6306,"22,5919761","18,2563991"
6307,"22,6034374","18,2568416"
6308,"22,5849781","18,2565345"
6309,"22,5780315","18,2561988"
6310,"22,5818309","18,2566509"
6311,"22,6110954","18,2561225"
6312,"22,6401691","18,2562961"
6313,"22,6659088","18,2557106"
6314,"22,6635284","18,2560653"
6315,"22,6386775","18,2558803"
6316,"22,6338386","18,2558345"
6317,"22,6347427","18,256422"
6318,"22,6337299","18,2563991"
6319,"22,6130599","18,2556743"
6320,"22,6250171","18,2559909"
6321,"22,62331","18,2553234"
6322,"22,6386489","18,2561855"
6323,"22,6317024","18,2556514"
6324,"22,6261329","18,2550888"
6325,"22,6237468","18,2551021"
6326,"22,6232414","18,2549934"
6327,"22,6304607","18,2546215"
6328,"22,6282615","18,2545566"
6329,"22,6249027","18,2550506"
6330,"22,6314697","18,2553501"
6331,"22,6328773","18,2547988"
6332,"22,6333618","18,2546977"
6333,"22,6353282","18,2540588"
6334,"22,6356182","18,2545871"
6335,"22,6337356","18,2545986"
6336,"22,6160793","18,2542152"
6337,"22,6040935","18,2544937"
6338,"22,5874233","18,2535991"
6339,"22,5808162","18,2544212"
6340,"22,5810337","18,2535362"
6341,"22,5779438","18,2541847"
6342,"22,5927429","18,2537765"
6343,"22,6032238","18,2535037"
6344,"22,5908298","18,2538356"
6345,"22,5849533","18,253395"
6346,"22,576126","18,253992"
6347,"22,5728282","18,2535648"
6348,"22,5823688","18,2540378"
6349,"22,5803375","18,2532081"
6350,"22,5639915","18,2537155"
6351,"22,5549106","18,2530937"
6352,"22,5654697","18,2534122"
6353,"22,5622291","18,2531356"
6354,"22,5538825","18,2528553"
6355,"22,5453262","18,2527694"
6356,"22,5459041","18,2528076"
6357,"22,5510311","18,253149"
6358,"22,5581493","18,2527065"
6359,"22,5664939","18,2525463"
6360,"22,578968","18,2524299"
6361,"22,6008491","18,2522678"
6362,"22,6275482","18,2523632"
6363,"22,6452255","18,2521286"
6364,"22,6491889","18,2515506"
6365,"22,6533946","18,2517776"
6366,"22,6564025","18,2517108"
6367,"22,6510734","18,2521266"
6368,"22,6530704","18,2523078"
6369,"22,6621494","18,2522335"
6370,"22,6611309","18,2519836"
6371,"22,6541976","18,2517108"
6372,"22,6542491","18,2517623"
6373,"22,6570434","18,251625"
6374,"22,6510906","18,2515239"
6375,"22,6543407","18,2506828"
6376,"22,6532764","18,2512645"
6377,"22,6640148","18,251583"
6378,"22,6512527","18,2511577"
6379,"22,6384162","18,2514686"
6380,"22,6310825","18,2515506"
6381,"22,6162834","18,2513179"
6382,"22,6060447","18,2504539"
6383,"22,5879859","18,2507877"
6384,"22,5873184","18,2502689"
6385,"22,6005821","18,2513732"
6386,"22,6050148","18,2514038"
6387,"22,5983066","18,2508373"
6388,"22,5870418","18,2503967"
6389,"22,5796432","18,2500534"
6390,"22,584629","18,2502326"
6391,"22,5983085","18,2500743"
6392,"22,6405258","18,2497291"
6393,"22,635147","18,2500019"
6394,"22,6202602","18,2498626"
6395,"22,6147899","18,2499065"
6396,"22,611721","18,2499179"
6397,"22,6432819","18,2497367"
6398,"22,6436119","18,2495155"
6399,"22,6240539","18,2494888"
6400,"22,5966167","18,2494125"
6401,"22,580574","18,2491416"
6402,"22,6203575","18,2499465"
6403,"22,6035308","18,2496299"
6404,"22,5740947","18,2495632"
6405,"22,5709056","18,2489986"
6406,"22,5497188","18,2494297"
6407,"22,5143337","18,2482662"
6408,"22,4938564","18,2485942"
6409,"22,4960327","18,2485237"
6410,"22,4979228","18,2490348"
6411,"22,502119","18,2488117"
6412,"22,5112285","18,2487373"
6413,"22,4971847","18,2486305"
6414,"22,5069389","18,248146"
6415,"22,5339832","18,2490482"
6416,"22,5621776","18,2487659"
6417,"22,5658435","18,2484245"
6418,"22,5308189","18,2484321"
6419,"22,5735645","18,2480354"
6420,"22,6462707","18,2480831"
6421,"22,646471","18,2476215"
6422,"22,629734","18,2481212"
6423,"22,614624","18,2479324"
6424,"22,5934715","18,2480163"
6425,"22,592041","18,2476882"
6426,"22,6070423","18,2479343"
6427,"22,6168327","18,2476024"
6428,"22,6091709","18,2472915"
6429,"22,6061744","18,2475719"
6430,"22,5899543","18,2478122"
6431,"22,5845947","18,2476787"
6432,"22,5755443","18,2475662"
6433,"22,5649833","18,2472553"
6434,"22,5553245","18,2470436"
6435,"22,5544357","18,2466602"
6436,"22,5657539","18,2468662"
6437,"22,5604228","18,2465038"
6438,"22,5509376","18,2466144"
6439,"22,5538692","18,2466869"
6440,"22,5506534","18,2465896"
6441,"22,5704212","18,2466049"
6442,"22,5639076","18,2464828"
6443,"22,5608425","18,2465248"
6444,"22,5805225","18,2464008"
6445,"22,5518379","18,2461624"
6446,"22,5259342","18,2459964"
6447,"22,5251712","18,2465534"
6448,"22,5281677","18,2465915"
6449,"22,5288772","18,2469902"
6450,"22,5174999","18,2458457"
6451,"22,525032","18,2461051"
6452,"22,5258274","18,2460956"
6453,"22,5425796","18,2460651"
6454,"22,5660591","18,2456569"
6455,"22,5559196","18,2455005"
6456,"22,5533981","18,2455272"
6457,"22,5522556","18,244955"
6458,"22,5508899","18,2451171"
6459,"22,5549736","18,2453041"
6460,"22,5700588","18,2447528"
6461,"22,5794525","18,2448272"
6462,"22,5903759","18,2449607"
6463,"22,5974483","18,2448501"
6464,"22,6008148","18,2448024"
6465,"22,5880413","18,2444992"
6466,"22,5931587","18,2445526"
6467,"22,5882949","18,2445602"
6468,"22,571556","18,2440052"
6469,"22,6353569","18,2448921"
6470,"22,645895","18,2442932"
6471,"22,6352081","18,2441024"
6472,"22,6183338","18,2444839"
6473,"22,6105422","18,2439689"
6474,"22,6151218","18,2445564"
6475,"22,6079368","18,2442245"
6476,"22,6116752","18,2442016"
6477,"22,6273212","18,2439937"
6478,"22,6324424","18,2437152"
6479,"22,63274","18,2433853"
6480,"22,5975227","18,2438678"
6481,"22,5743865","18,2438144"
6482,"22,5735836","18,2435207"
6483,"22,599905","18,2439746"
6484,"22,658081","18,2435417"
6485,"22,6733646","18,2435474"
6486,"22,6748199","18,2434768"
6487,"22,6642665","18,2434139"
6488,"22,6342105","18,2432613"
6489,"22,5960216","18,2432842"
6490,"22,5182113","18,2435169"
6491,"22,4893989","18,2436752"
6492,"22,5055484","18,2434539"
6493,"22,5082778","18,2433643"
6494,"22,4991321","18,2433547"
6495,"22,490406","18,2424964"
6496,"22,4885616","18,242752"
6497,"22,4774627","18,2428894"
6498,"22,5175094","18,242649"
6499,"22,619522","18,2422733"
6500,"22,6059703","18,2423858"
6501,"22,5511283","18,2420387"
6502,"22,5276603","18,2419223"
6503,"22,5489311","18,2423419"
6504,"22,5159111","18,2425632"
6505,"22,5193557","18,2420215"
6506,"22,5097694","18,2421379"
6507,"22,5116024","18,241352"
6508,"22,50321","18,2418117"
6509,"22,4891757","18,2420578"
6510,"22,4725723","18,2418804"
6511,"22,4801959","18,2418594"
6512,"22,4922447","18,2417697"
6513,"22,4966239","18,2418785"
6514,"22,4900474","18,242237"
6515,"22,4906711","18,2418842"
6516,"22,4889564","18,2416515"
6517,"22,4993896","18,2416629"
6518,"22,494625","18,24123"
6519,"22,4882278","18,2408542"
6520,"22,4901065","18,2404804"
6521,"22,4705009","18,2413043"
6522,"22,4753856","18,2406463"
6523,"22,4588871","18,240633"
6524,"22,4530868","18,2409954"
6525,"22,4638118","18,2410316"
6526,"22,4794445","18,2405605"
6527,"22,4851913","18,2399539"
6528,"22,493206","18,2410717"
6529,"22,5019073","18,2407093"
6530,"22,5177421","18,240942"
6531,"22,5345249","18,2403202"
6532,"22,5482082","18,2404346"
6533,"22,5635986","18,2404289"
6534,"22,5612735","18,2400722"
6535,"22,5701274","18,240242"
6536,"22,5686531","18,2398719"
6537,"22,5853576","18,240036"
6538,"22,6097393","18,2392845"
6539,"22,6338062","18,2394447"
6540,"22,6441593","18,2392196"
6541,"22,6439609","18,2394981"
6542,"22,6508121","18,2396697"
6543,"22,651041","18,239561"
6544,"22,6416511","18,2392597"
6545,"22,6321754","18,2396755"
6546,"22,6449432","18,2396907"
6547,"22,6642818","18,2395629"
6548,"22,6664066","18,2394828"
6549,"22,6302833","18,2389316"
6550,"22,6081485","18,2391223"
6551,"22,6039619","18,2386264"
6552,"22,6004047","18,238552"
6553,"22,5882568","18,2381782"
6554,"22,6170234","18,2386894"
6555,"22,6239681","18,2380924"
6556,"22,6171493","18,2388534"
6557,"22,6147785","18,2384605"
6558,"22,6165752","18,238491"
6559,"22,6407012","18,2379951"
6560,"22,6250591","18,2382526"
6561,"22,6292839","18,2381"
6562,"22,6238613","18,2379837"
6563,"22,6182537","18,2382602"
6564,"22,6223125","18,2378253"
6565,"22,6238021","18,2379665"
6566,"22,6165142","18,2380542"
6567,"22,6129035","18,237854"
6568,"22,6001071","18,2377033"
6569,"22,6154327","18,237442"
6570,"22,6328907","18,2375526"
6571,"22,6510753","18,2379894"
6572,"22,6629943","18,2383499"
6573,"22,6634883","18,2375659"
6574,"22,7122135","18,2375354"
6575,"22,7178649","18,2374362"
6576,"22,7160835","18,2369041"
6577,"22,7128086","18,2370128"
6578,"22,7299499","18,2370681"
6579,"22,7278823","18,237215"
6580,"22,7219734","18,2371234"
6581,"22,6904315","18,2365379"
6582,"22,6842002","18,2359008"
6583,"22,6675415","18,2365856"
6584,"22,652462","18,2370929"
